0.275013556931766	-0.21797305928456268
0.2751902674747292	-0.21811311833505917
0.2753670915634257	-0.21825326738079495
0.27572108066990175	-0.21853383568932794
0.2764304246449946	-0.21909605479612793
0.2778545920496973	-0.2202248359718626
0.2807249765590963	-0.2224998747001968
0.28655500966324343	-0.2271207019991089
0.2996150890526925	-0.2374719933709877
0.3123465327424543	-0.24756281129693833
0.32535327053785856	-0.25787182464234165
0.340075572471483	-0.2695405773685186
0.35441576438167866	-0.2809064734220307
0.3706400944995559	-0.2937657190173808
0.38729085671691116	-0.30696295052999756
0.4034961753672791	-0.31980712782187665
0.4218357419803118	-0.3343428892046786
0.4397082951984995	-0.34850850033184605
0.45796408678992806	-0.3629778624507192
0.47863004767143585	-0.37935750120981865
0.49875335353856615	-0.39530703690440144
0.521523006718197	-0.41335404163313205
0.5448871852547054	-0.43187226135324946
0.5676191626922488	-0.4498894046567644
0.5933477186520362	-0.47028160683071163
0.6184133227703825	-0.4901483598498993
0.6467704527194978	-0.5126239440956322
0.6758759368388549	-0.5356926665478442
0.7042082846911364	-0.5581486087456626
0.7362699052216426	-0.583560336046034
0.7675210592829453	-0.6083296955383933
0.7994458108689443	-0.6336329418500886
0.8355828841841924	-0.6622748332244454
0.8707778471047143	-0.6901700171011309
0.9105986079211644	-0.7217315632119433
0.9514633662515884	-0.7541205715560552
0.9912301265373302	-0.7856393173736282
1.0362360293876964	-0.8213105564194624
1.0800906731224975	-0.856069318734154
1.1248826610269058	-0.8915710108830375
1.1755903245465884	-0.9317614097487189
1.2249605872620462	-0.970891797798792
1.2808256077041367	-1.0151698673914789
1.335288843134743	-1.0583368958746968
1.390932062030471	-1.1024391677279777
1.4539128986074163	-1.1523571636920238
1.5152636083836601	-1.2009831370745838
1.5846734083236655	-1.2559966666112612
1.6559103737250462	-1.3124583896474826
1.7252467405479894	-1.3674137168127665
1.803712761504261	-1.4296051186787067
1.880186250902541	-1.490217259491985
1.9583028068590067	-1.552131678812154
2.046730182162128	-1.6222183528451286
2.132841947680692	-1.6904696971784312
2.1343756416119746	-1.6916852880094342
2.1359104383990393	-1.6929017529531594
2.1389833437132726	-1.695337307693471
2.1451424235434122	-1.7002189342137468
2.1575138384209125	-1.7100243968193458
2.1824711240509687	-1.729805297662615
2.184040505561772	-1.7310491741206009
2.185611015590749	-1.7322939450310697
2.188755424449807	-1.734786172782665
2.1950578201311286	-1.739781390046883
2.2077171059085665	-1.7498150163162614
2.2093046414177038	-1.7510732814560246
2.210893318499276	-1.7523324513949503
2.214074100663866	-1.754853508273268
2.2204494000208768	-1.7599065082788181
2.2220460911274236	-1.7611720300556692
2.223643930390055	-1.7624384618498197
2.226843056686652	-1.764974058108007
2.2284443453736418	-1.7662432238822143
2.2300467855227666	-1.7675133022940646
2.2316503779620236	-1.7687842939998195
2.2332551235200087	-1.7700561996562163
